OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30280,2023-122M,2026-09-19T22:01:16.500576,15.27575937,.0001366,43.0029,75.4308,268.5761,91.4934,0,U,57643,999,17191,.97491E-5,.6E-7,0
STARLINK-30247,2023-122N,2026-09-20T04:12:21.019392,15.27575612,.00012872,43.0025,73.9336,262.7457,97.3249,0,U,57644,999,17195,.6555887E-5,-.82E-6,0
STARLINK-30277,2023-122P,2026-09-20T03:01:47.099712,15.27578410,.00012871,43.0051,292.3250,276.6274,83.4431,0,U,57645,999,17361,.6801546E-5,-.75E-6,0
STARLINK-30265,2023-122Q,2026-09-19T21:40:55.225344,15.27573180,.000191,43.0021,75.3272,259.1642,100.8994,0,U,57646,999,17191,-.92929E-4,-.2818E-4,0
STARLINK-30286,2023-122R,2026-09-19T18:58:30.559872,15.27576155,.00014734,43.0038,76.1985,277.2144,82.8540,0,U,57647,999,17189,.346114E-6,-.253E-5,0
STARLINK-30243,2023-122S,2026-09-19T20:58:34.076928,15.27578391,.0001814,43.0059,75.9618,275.6638,84.4007,0,U,57648,999,17190,.21023E-4,.316E-5,0
STARLINK-30299,2023-122U,2026-09-19T19:04:03.872928,15.27573636,.00018475,43.0040,76.2263,271.3637,88.7003,0,U,57650,999,17189,-.2714805E-5,-.337E-5,0
STARLINK-30294,2023-122V,2026-09-20T04:05:00.932352,15.27590509,.0002013,43.0053,62.8681,269.9159,90.1462,0,U,57651,999,17208,.73037189E-4,.1749E-4,0
STARLINK-30276,2023-122W,2026-09-20T04:43:50.211552,15.27559852,.00011819,43.0046,74.0849,264.9535,95.1182,0,U,57652,999,17195,-.53042052E-4,-.172E-4,0
STARLINK-30289,2023-122X,2026-09-18T18:51:17.532576,15.27575882,.00013575,43.0040,71.3458,261.9255,98.1442,0,U,57653,999,17185,.15543609E-4,.166E-5,0
GAOFEN-12 04,2023-123A,2026-09-20T22:46:22.858752,14.79872684,.0002936,97.9066,180.5037,138.6864,221.4570,0,U,57654,999,16679,.77614195E-4,.534E-5,0
STARLINK-30267,2023-124A,2026-09-20T13:33:03.311424,15.34391442,.00010953,53.1610,19.5306,95.8251,264.2876,0,U,57663,999,17343,.33139137E-4,.743E-5,0
STARLINK-30298,2023-124C,2026-09-20T14:03:13.565952,15.34391984,.0001472,53.1592,18.9665,92.8866,267.2305,0,U,57665,999,17344,.16757865E-4,.19E-5,0
STARLINK-30301,2023-124D,2026-09-20T05:11:29.835456,15.34413415,.00004178,53.1605,81.6642,179.3942,180.7062,0,U,57666,999,17250,.97724459E-3,.328E-3,0
STARLINK-30275,2023-124E,2026-09-20T14:33:28.792800,15.34392384,.00007206,53.1594,18.8925,84.6505,275.4580,0,U,57667,999,17344,.18625415E-3,.592E-4,0
STARLINK-30278,2023-124F,2026-09-20T13:36:03.478752,15.34389615,.00012722,53.1624,19.3849,81.3946,278.7201,0,U,57668,999,17343,.25016145E-4,.469E-5,0
STARLINK-30271,2023-124G,2026-09-20T20:34:30.561888,15.31701182,.0000627,53.1620,18.9219,63.6683,296.4383,0,U,57669,999,17346,.77295029E-4,.2035E-4,0
STARLINK-30322,2023-124H,2026-09-20T14:42:34.315488,15.34410231,.00008594,53.1613,18.9474,87.5708,272.5393,0,U,57670,999,17344,.923848E-4,.2748E-4,0
STARLINK-30296,2023-124J,2026-09-20T13:05:46.606848,15.34410114,.00004503,53.1627,19.3636,37.8185,322.2849,0,U,57671,999,17343,-.66119837E-4,-.261E-4,0
STARLINK-30274,2023-124K,2026-09-20T14:00:12.583008,15.34399352,.00011596,53.1609,18.9977,72.4709,287.6420,0,U,57672,999,17344,-.21638598E-4,-.1107E-4,0
STARLINK-30316,2023-124L,2026-09-20T20:27:28.808928,15.34388996,.00018597,53.1639,17.7369,42.9617,317.1530,0,U,57673,999,17348,.17724671E-3,.5615E-4,0
STARLINK-30313,2023-124P,2026-09-20T13:42:50.137632,15.34400542,.00009383,53.1621,21.0530,77.9469,282.1639,0,U,57676,999,17341,.3888686E-4,.938E-5,0
STARLINK-30303,2023-124Q,2026-09-20T14:15:20.928672,15.34381646,.00011656,53.1628,19.0239,81.2115,278.9019,0,U,57677,999,17344,-.30205081E-4,-.1396E-4,0
STARLINK-30320,2023-124R,2026-09-20T13:10:55.202592,15.34392503,.00016369,53.1608,5.2955,87.4787,272.6403,0,U,57678,999,17363,-.62210724E-4,-.2477E-4,0
STARLINK-30321,2023-124S,2026-09-20T14:06:15.806016,15.34388091,.00013321,53.1621,18.9906,88.5490,271.5665,0,U,57679,999,17344,.5664374E-5,-.185E-5,0
STARLINK-30283,2023-124T,2026-09-20T22:00:03.000096,15.63344176,.00009352,53.1603,14.4341,72.0389,7.2402,0,U,57680,999,584,.24572101E-2,.236513E-2,0
STARLINK-30273,2023-124U,2026-09-20T14:14:42.094464,15.38387767,.00036957,53.1561,18.6932,315.0981,44.9724,0,U,57681,999,17344,.12370291E-2,.47433E-3,0
STARLINK-30297,2023-124V,2026-09-20T21:28:47.687232,15.34447302,.00012479,53.1616,19.5136,108.5503,251.5636,0,U,57682,999,17346,.7938097E-3,.26579E-3,0
STARLINK-30295,2023-124W,2026-09-20T12:56:40.843968,15.34403553,.00014379,53.1627,19.3495,107.0647,253.0513,0,U,57683,999,17343,.61550531E-4,.1704E-4,0
CAPELLA-11 (ACADIA-1),2023-126A,2026-09-19T03:14:26.077056,14.88367934,.00018131,53.0104,135.8936,54.5267,305.5883,0,U,57693,999,16609,.36533897E-3,.3179E-4,0
JILIN-1 KUANFU 02A,2023-127A,2026-09-20T21:58:06.246048,15.09440072,.00129218,97.5553,356.5060,339.8175,20.2541,0,U,57696,999,17008,.13339308E-3,.2074E-4,0
STARLINK-30288,2023-129A,2026-09-20T20:07:56.473248,15.27575726,.0001244,43.0013,96.1840,267.4072,92.6637,0,U,57698,999,17052,.4083508E-5,-.15E-5,0
STARLINK-30347,2023-129B,2026-09-20T05:01:23.804256,15.27574423,.00010718,43.0020,88.1256,267.7431,92.3298,0,U,57699,999,17056,.2901834E-5,-.182E-5,0
STARLINK-30332,2023-129C,2026-09-19T22:45:20.018304,15.27576644,.0001279,43.0036,108.3388,265.4566,94.6139,0,U,57700,999,17016,.77444E-5,-.49E-6,0
STARLINK-30345,2023-129D,2026-09-18T23:19:45.024960,15.27580263,.00015035,43.0034,106.2635,262.4816,97.5865,0,U,57701,999,17010,.68592897E-4,.1626E-4,0
STARLINK-30333,2023-129E,2026-09-20T21:56:41.829792,15.27572361,.00013293,43.0043,95.0447,276.6151,83.4549,0,U,57702,999,17054,-.8595947E-5,-.499E-5,0
STARLINK-30336,2023-129F,2026-09-20T22:33:42.003936,15.27576747,.00014474,43.0020,95.2336,270.1365,89.9321,0,U,57703,999,17040,.12981773E-4,.95E-6,0
STARLINK-30346,2023-129G,2026-09-20T22:07:48.372096,15.27575104,.00009743,43.0028,95.1002,255.8621,104.2122,0,U,57704,999,17040,.18684198E-4,.252E-5,0
STARLINK-30327,2023-129K,2026-09-20T22:00:03.000096,15.65713140,.00354412,42.9855,39.9958,322.2623,76.1362,0,U,57707,999,594,.31398212E-2,.350923E-2,0
STARLINK-30315,2023-129L,2026-09-20T22:28:09.043392,15.27576975,.00012972,43.0040,95.2002,276.2045,83.8659,0,U,57708,999,17054,.14640981E-4,.141E-5,0
STARLINK-30287,2023-129M,2026-09-20T22:13:20.875584,15.27575865,.00016017,43.0041,95.1267,270.3351,89.7317,0,U,57709,999,17054,.9928238E-5,.11E-6,0
STARLINK-30335,2023-129N,2026-09-20T22:18:53.833536,15.27573566,.00017682,43.0046,95.1511,258.7318,101.3335,0,U,57710,999,17054,.28323926E-4,.517E-5,0
STARLINK-30318,2023-129P,2026-09-20T22:02:14.152704,15.27576432,.00017756,43.0063,95.0561,258.0982,101.9670,0,U,57711,999,17040,.2131455E-5,-.204E-5,0
STARLINK-30348,2023-129Q,2026-09-20T19:36:29.299392,15.27590911,.00014106,43.0007,96.0225,269.4782,90.5908,0,U,57712,999,17052,.53334404E-3,.14448E-3,0
STARLINK-30349,2023-129R,2026-09-20T21:21:44.885376,15.27576942,.00011267,43.0004,95.7097,267.7251,92.3472,0,U,57713,999,17039,.19298909E-4,.269E-5,0
STARLINK-30341,2023-129S,2026-09-19T07:11:39.963840,15.27581333,.00012288,43.0041,107.8154,274.6484,85.4228,0,U,57714,999,17025,.45570688E-4,.992E-5,0
STARLINK-30300,2023-129T,2026-09-20T21:05:05.725536,15.27591860,.00013813,43.0019,95.6248,271.9484,88.1210,0,U,57715,999,17053,.29830157E-4,.559E-5,0
STARLINK-30281,2023-129U,2026-09-20T21:36:32.819040,15.27585560,.00012668,43.0030,95.7881,309.5040,50.5700,0,U,57716,999,17039,.19342135E-4,.27E-5,0
STARLINK-30325,2023-129V,2026-09-20T22:50:21.107616,15.27583911,.00012642,43.0017,95.3092,266.6537,93.4170,0,U,57717,999,17054,.60582E-4,.1406E-4,0
STARLINK-30338,2023-129W,2026-09-20T21:30:59.872320,15.27575445,.00012043,43.0004,95.7589,262.8008,97.2707,0,U,57718,999,17053,.31932912E-4,.617E-5,0
STARLINK-30334,2023-129X,2026-09-20T22:59:35.833632,15.27580562,.00011225,43.0018,95.3603,270.3232,89.7491,0,U,57719,999,17039,.35912692E-4,.726E-5,0
YAOGAN-39 01A,2023-130A,2026-09-21T00:57:59.099904,15.22757938,.000378,35.0029,245.9509,273.3365,86.6918,0,U,57727,999,17033,.669E-4,.1564E-4,0
YAOGAN-39 01B,2023-130B,2026-09-20T12:12:40.775328,15.17014910,.00099874,34.9941,278.4583,217.3262,142.6757,0,U,57728,999,16996,.16076746E-3,.3223E-4,0
YAOGAN-39 01C,2023-130E,2026-09-20T12:08:20.698368,15.16933757,.00094712,34.9931,278.4010,95.5558,264.6235,0,U,57731,999,16994,.16513741E-3,.3302E-4,0
STARLINK-30375,2023-131A,2026-09-20T00:52:16.523904,15.27610979,.00016796,43.0010,140.0436,258.3164,101.7499,0,U,57732,999,16982,-.36037037E-3,-.10175E-3,0
STARLINK-30310,2023-131B,2026-09-20T23:19:54.250752,15.27576179,.00014633,43.0019,157.1560,257.3507,102.7181,0,U,57733,999,16970,.29896038E-4,.56E-5,0
STARLINK-30365,2023-131C,2026-09-20T09:35:54.232800,15.27577785,.00012305,43.0025,152.9077,272.9867,87.0843,0,U,57734,999,16969,.22102141E-4,.346E-5,0
STARLINK-30371,2023-131D,2026-09-20T10:39:14.592960,15.27582617,.00024974,43.0065,160.0706,255.7877,104.2698,0,U,57735,999,16961,.2686225E-5,-.189E-5,0
STARLINK-30352,2023-131E,2026-09-20T10:41:06.169056,15.27600152,.00009079,43.0004,160.0854,302.7140,57.3624,0,U,57736,999,16961,-.17184334E-3,-.499E-4,0
STARLINK-30344,2023-131F,2026-09-20T03:51:02.227680,15.27575115,.00010995,43.0007,183.5553,265.5067,94.5659,0,U,57737,999,16931,.403934E-4,.85E-5,0
STARLINK-30351,2023-131G,2026-09-20T02:44:08.021472,15.27577520,.000159,43.0013,154.2369,270.2434,89.8235,0,U,57738,999,16965,.23493497E-4,.384E-5,0
STARLINK-30242,2023-131H,2026-09-20T00:38:24.770976,15.27580208,.00017082,43.0016,126.1404,256.8938,103.1723,0,U,57739,999,16997,.11030855E-3,.2774E-4,0
STARLINK-30331,2023-131J,2026-09-20T04:59:00.830400,15.27586377,.00011569,43.0032,80.8688,273.1589,86.9130,0,U,57740,999,17052,.3451762E-5,-.167E-5,0
STARLINK-30364,2023-131K,2026-09-19T03:08:05.441856,15.27572094,.00011369,43.0013,159.7547,276.3051,83.7671,0,U,57741,999,16950,.39324156E-4,.82E-5,0
STARLINK-30308,2023-131L,2026-09-20T09:26:40.485696,15.27575025,.00012586,43.0020,152.8928,268.1504,91.9203,0,U,57742,999,16970,-.37232312E-4,-.1286E-4,0
STARLINK-30361,2023-131M,2026-09-19T09:33:58.067136,15.27573189,.00009507,43.0030,158.3221,297.6510,62.4245,0,U,57743,999,16953,.35234075E-4,.707E-5,0
STARLINK-30363,2023-131N,2026-09-20T01:29:16.136448,15.27575880,.00015868,43.0032,140.2352,267.0849,92.9821,0,U,57744,999,16981,.16947202E-4,.204E-5,0
STARLINK-30362,2023-131P,2026-09-20T02:18:26.000064,15.27582138,.00014754,43.0053,154.9504,262.7898,97.2786,0,U,57745,999,16964,.38060919E-4,.785E-5,0
STARLINK-30350,2023-131Q,2026-09-20T23:34:47.246592,15.27584733,.00009778,43.0047,146.1526,285.8413,74.2331,0,U,57746,999,16982,-.56570932E-4,-.1819E-4,0
STARLINK-30307,2023-131R,2026-09-19T22:44:13.040160,15.27579781,.00010445,43.0022,155.5611,269.4154,90.6578,0,U,57747,999,16962,.33787958E-4,.668E-5,0
STARLINK-30356,2023-131S,2026-09-20T22:55:13.005696,15.27571162,.00014922,43.0017,149.3691,265.2349,94.8332,0,U,57748,999,16978,.76004643E-4,.1829E-4,0
STARLINK-30366,2023-131T,2026-09-20T23:15:04.090176,15.27575281,.00014014,42.9992,153.7361,272.1854,87.8837,0,U,57749,999,16973,.53150643E-4,.1201E-4,0
STARLINK-30357,2023-131U,2026-09-20T02:41:03.643872,15.27583969,.00013033,43.0050,161.8766,265.0129,95.0574,0,U,57750,999,16955,.42540896E-4,.909E-5,0
STARLINK-30370,2023-131V,2026-09-20T22:00:03.000096,15.27577892,.00012986,42.9994,128.6223,264.0473,81.0676,0,U,57751,999,572,-.40662096E-4,-.1381E-4,0
STARLINK-30368,2023-131W,2026-09-19T10:20:11.261760,15.27641472,.00014637,43.0037,158.5340,281.0847,78.9840,0,U,57752,999,16954,-.45463141E-3,-.12775E-3,0
STARLINK-30343,2023-131X,2026-09-20T10:26:18.100608,15.27577300,.00008438,43.0024,160.0056,279.7637,80.3119,0,U,57753,999,16961,.1382474E-5,-.224E-5,0
WILDFIRE 4,2023-133A,2026-09-20T11:27:26.988480,13.86373437,.00110483,80.9983,274.5599,97.6156,262.6256,0,U,57756,999,15432,.43722401E-4,.62E-6,0
BB4,2023-133B,2026-09-18T02:06:49.167648,14.83729947,.00107147,81.0002,258.4718,52.3064,307.9117,0,U,57757,999,15506,.13016174E-3,.1094E-4,0
WILDFIRE 3,2023-133C,2026-09-20T12:17:02.320224,13.86291674,.000972,80.9929,274.2933,96.7682,263.4581,0,U,57758,999,15430,.5957182E-4,.8E-6,0
BB3,2023-133D,2026-09-20T10:27:33.398208,14.86543921,.000913,80.9947,243.7707,30.8536,329.3211,0,U,57760,999,15612,.8845084E-4,.801E-5,0
WILDFIRE 7,2023-133E,2026-09-20T20:27:57.188736,13.85113275,.00062547,80.9954,276.1397,129.6973,230.4736,0,U,57761,999,15423,.44407613E-4,.61E-6,0
CHECKMATE 10,2023-133F,2026-09-20T12:30:27.669312,13.85475646,.00075075,80.9967,275.8762,109.8830,250.3136,0,U,57762,999,15423,.4280114E-4,.6E-6,0
WILDFIRE 6,2023-133G,2026-09-20T18:58:30.603936,13.85765643,.00075112,80.9914,275.2875,118.9490,241.2420,0,U,57763,999,15425,.29441571E-4,.45E-6,0
WILDFIRE 1,2023-133H,2026-09-20T11:39:37.123776,13.85745221,.00076048,80.9960,275.4339,102.5477,257.6530,0,U,57764,999,15425,.70723042E-4,.92E-6,0
WILDFIRE 9,2023-133J,2026-09-20T12:50:32.809344,13.85441618,.00071075,81.0002,276.4618,113.5822,246.6081,0,U,57765,999,15422,.30428145E-4,.46E-6,0
WILDFIRE 10,2023-133K,2026-09-20T12:09:25.752384,13.85651519,.00076718,80.9990,275.9670,105.4233,254.7771,0,U,57766,999,15424,.82905756E-4,.106E-5,0
WILDFIRE 2,2023-133L,2026-09-20T12:30:17.348832,13.85503287,.00062944,80.9925,275.8577,117.3114,242.8684,0,U,57767,999,15420,.37781809E-4,.54E-6,0
WILDFIRE 8,2023-133M,2026-09-20T12:09:32.559840,13.85455668,.00071044,80.9914,275.3918,112.3927,247.7983,0,U,57768,999,15423,.65139828E-4,.85E-6,0
WILDFIRE 5,2023-133N,2026-09-20T12:51:15.019200,13.85809347,.00072553,81.0002,276.2805,108.5555,251.6390,0,U,57769,999,15423,.12631505E-3,.156E-5,0
STARLINK-30397,2023-134A,2026-09-20T03:28:22.378944,15.27580266,.00008729,43.0021,176.5319,263.1605,96.9147,0,U,57771,999,16924,.31385196E-4,.602E-5,0
STARLINK-30354,2023-134B,2026-09-20T04:06:18.826272,15.27579137,.00014251,43.0016,179.2760,266.9925,93.0763,0,U,57772,999,16921,.11788603E-4,.62E-6,0
STARLINK-30383,2023-134C,2026-09-20T11:53:23.561376,15.27579156,.00014952,43.0042,177.4159,271.5391,88.5289,0,U,57773,999,16926,.29083042E-4,.538E-5,0
STARLINK-30384,2023-134D,2026-09-20T02:34:00.516288,15.27578175,.00012713,43.0009,179.6640,271.2554,88.8152,0,U,57774,999,16920,.60403619E-4,.14E-4,0
STARLINK-30305,2023-134E,2026-09-20T03:33:55.479456,15.27579917,.00008796,43.0029,176.5586,279.8029,80.2724,0,U,57775,999,16924,.48627883E-4,.1076E-4,0
STARLINK-30360,2023-134F,2026-09-20T22:25:39.214560,15.27575698,.00010171,43.0035,172.1383,266.1288,93.9447,0,U,57776,999,16936,.53332776E-4,.1206E-4,0
STARLINK-30355,2023-134G,2026-09-20T11:07:20.835840,15.27577181,.00005398,42.9990,178.0011,270.2817,89.7973,0,U,57777,999,16924,.1608104E-5,-.217E-5,0
STARLINK-30385,2023-134H,2026-09-20T10:18:09.271872,15.27575812,.00012655,43.0025,163.2195,262.5175,97.5532,0,U,57778,999,16926,-.23148707E-4,-.899E-5,0
STARLINK-30359,2023-134J,2026-09-20T10:38:30.993792,15.27574296,.00009475,43.0039,163.3613,277.4872,82.5872,0,U,57779,999,16942,.15932152E-4,.176E-5,0
STARLINK-30380,2023-134K,2026-09-20T04:31:04.882080,15.27582124,.00002989,42.9866,175.9873,118.1540,241.9342,0,U,57780,999,16925,.15523408E-4,.166E-5,0
STARLINK-30369,2023-134L,2026-09-20T02:51:22.255776,15.27572917,.00009014,43.0012,176.3201,265.1700,94.9049,0,U,57781,999,16924,.5645314E-5,-.107E-5,0
STARLINK-30376,2023-134M,2026-09-20T04:10:43.645728,15.27575514,.0000774,42.9983,175.8912,278.3895,81.6869,0,U,57782,999,16925,.8730127E-5,-.22E-6,0
STARLINK-30389,2023-134N,2026-09-20T11:51:32.360256,15.27579015,.00014301,43.0056,177.4011,267.4098,92.6590,0,U,57783,999,16926,.51926328E-4,.1167E-4,0
STARLINK-30388,2023-134P,2026-09-20T02:42:07.014816,15.27584366,.00010901,43.0015,176.2831,270.9558,89.1169,0,U,57784,999,16924,.7431089E-5,-.58E-6,0
STARLINK-30381,2023-134Q,2026-09-20T10:58:46.881120,15.27581879,.00011701,43.0004,174.4805,263.9989,96.0729,0,U,57785,999,16929,.1487908E-5,-.221E-5,0
STARLINK-30382,2023-134R,2026-09-20T00:56:51.491040,15.27581096,.00012403,43.0011,176.5976,264.6232,95.4478,0,U,57786,999,16923,.34071475E-4,.676E-5,0
STARLINK-30378,2023-134S,2026-09-19T11:41:15.859968,15.27574041,.00002996,43.0031,180.1860,278.9693,81.1125,0,U,57787,999,16914,.35362576E-4,.711E-5,0
STARLINK-30387,2023-134T,2026-09-20T00:58:46.431552,15.27576827,.0001223,43.0033,165.5071,265.9689,94.1023,0,U,57788,999,16936,.15170947E-4,.155E-5,0
STARLINK-30372,2023-134U,2026-09-20T21:40:04.250208,15.27575684,.00013811,43.0003,55.9141,276.6586,83.4108,0,U,57789,999,17072,.2891003E-4,.533E-5,0
STARLINK-30367,2023-134W,2026-09-20T04:36:37.995552,15.27576260,.00007101,43.0004,176.0168,308.6631,51.4157,0,U,57791,999,16925,.830249E-5,-.33E-6,0
TIANQI-21,2023-135A,2026-09-20T21:49:15.451104,14.23162377,.00128451,49.9705,109.5463,230.2467,129.7314,0,U,57792,999,15826,.80173201E-4,.23E-6,0
TIANQI-22,2023-135B,2026-09-20T22:56:06.785376,14.23164414,.00117972,49.9675,109.4578,235.9477,124.0315,0,U,57793,999,15826,.12961258E-3,.136E-5,0
TIANQI-23,2023-135C,2026-09-20T22:20:28.358592,14.23084939,.00131338,49.9714,109.7312,234.6774,125.2911,0,U,57794,999,15826,-.21280234E-4,-.207E-5,0
TIANQI-24,2023-135D,2026-09-20T22:37:17.145984,14.23183158,.00133442,49.9723,109.8690,234.8293,125.1370,0,U,57795,999,15826,.23180185E-4,-.106E-5,0
YAOGAN-33 03,2023-136A,2026-09-20T22:45:37.656000,14.58792619,.00064343,98.1925,186.9636,247.1431,112.9089,0,U,57797,999,16189,.56894696E-4,.22E-5,0
XRISM,2023-137A,2026-09-20T22:14:41.101440,15.13152886,.00074725,31.0015,99.0965,212.1355,147.8829,0,U,57800,999,16737,.17985471E-3,.3369E-4,0
STARLINK-30374,2023-138B,2026-09-20T05:30:15.064128,15.27578430,.00004188,42.9939,215.2732,8.5244,351.5614,0,U,57809,999,16849,.40546399E-4,.854E-5,0
STARLINK-30394,2023-138C,2026-09-20T21:30:18.613728,15.27596767,.00000579,42.9978,211.6734,130.6659,229.4198,0,U,57810,999,16849,.37431844E-3,.10058E-3,0
STARLINK-30379,2023-138D,2026-09-20T21:35:53.323008,15.27565028,.00009123,43.0026,211.7029,258.3827,101.6922,0,U,57811,999,16859,-.2482129E-4,-.945E-5,0
STARLINK-30395,2023-138E,2026-09-20T21:41:25.043712,15.27572400,.00007703,43.0023,211.7329,259.9538,100.1227,0,U,57812,999,16859,-.13378639E-4,-.63E-5,0
STARLINK-30403,2023-138F,2026-09-20T21:45:06.926688,15.27574031,.00007243,43.0024,211.7522,287.0361,73.0411,0,U,57813,999,16849,-.101299E-5,-.29E-5,0
STARLINK-30413,2023-138G,2026-09-19T23:00:52.647552,15.27569032,.00012961,43.0010,217.5378,274.7709,85.2994,0,U,57814,999,16844,.65804918E-4,.1549E-4,0
STARLINK-30398,2023-138H,2026-09-20T22:01:45.778080,15.27579175,.00011313,43.0035,211.8339,268.2618,91.8104,0,U,57815,999,16849,.24835609E-4,.421E-5,0
STARLINK-30386,2023-138J,2026-09-20T22:07:18.931296,15.27575855,.00014518,43.0026,211.8676,273.9097,86.1589,0,U,57816,999,16841,.6083446E-5,-.95E-6,0
STARLINK-30391,2023-138K,2026-09-20T06:31:18.053472,15.27588155,.00014706,43.0012,215.5831,269.2265,90.8418,0,U,57817,999,16849,.34966797E-3,.9375E-4,0
STARLINK-30401,2023-138L,2026-09-20T22:16:33.824064,15.27576174,.00015021,43.0027,211.9012,265.1378,94.9302,0,U,57818,999,16849,.11429839E-4,.52E-6,0
STARLINK-30390,2023-138M,2026-09-20T05:06:23.721984,15.27577745,.00014069,43.0009,216.0015,263.1972,96.8720,0,U,57819,999,16842,.27215754E-4,.487E-5,0
STARLINK-30409,2023-138N,2026-09-20T13:30:16.044480,15.27579640,.00011874,43.0002,213.4488,250.6195,109.4529,0,U,57820,999,16848,.10276387E-4,.21E-6,0
STARLINK-30415,2023-138P,2026-09-20T05:23:03.282720,15.27573496,.00009559,42.9990,216.0837,275.9352,84.1390,0,U,57821,999,16848,.2638492E-5,-.189E-5,0
STARLINK-30407,2023-138R,2026-09-20T21:56:39.449472,15.27581413,.00011052,43.0010,106.2546,266.0114,94.0611,0,U,57823,999,16982,.906903E-5,-.12E-6,0
STARLINK-30408,2023-138S,2026-09-20T13:24:42.517152,15.27588053,.00011,43.0012,213.4379,258.4931,101.5798,0,U,57824,999,16853,.34540862E-4,.689E-5,0
STARLINK-30377,2023-138T,2026-09-20T13:22:52.167936,15.27578861,.00011717,42.9985,213.4286,265.5850,94.4868,0,U,57825,999,16843,.25122821E-4,.429E-5,0
STARLINK-30422,2023-138U,2026-09-20T21:46:57.671616,15.27577851,.00007812,43.0033,211.7566,275.9641,84.1121,0,U,57826,999,16858,.1255926E-4,.84E-6,0
STARLINK-30402,2023-138V,2026-09-20T05:50:35.749248,15.27576271,.00012897,43.0035,215.3699,270.5009,89.5695,0,U,57827,999,16848,-.1175219E-4,-.585E-5,0
STARLINK-30411,2023-138W,2026-09-20T13:35:48.852960,15.27581576,.00011187,43.0026,213.4726,270.8070,89.2654,0,U,57828,999,16847,.12526598E-4,.83E-6,0
STARLINK-30418,2023-138X,2026-09-20T05:37:38.494848,15.27576219,.00012098,43.0004,215.3002,264.9863,95.0851,0,U,57829,999,16832,.13643104E-4,.113E-5,0
YAOGAN-40 01A,2023-139A,2026-09-20T22:22:05.318400,14.12463627,.00019172,85.9930,216.9862,86.7250,273.4152,0,U,57830,999,15621,.42294576E-4,.97E-6,0
YAOGAN-40 01B,2023-139C,2026-09-20T22:22:18.535008,14.12463955,.00019418,85.9929,216.9628,86.7090,273.4315,0,U,57832,999,15622,.50662336E-4,.112E-5,0
YAOGAN-40 01C,2023-139D,2026-09-20T22:22:12.157824,14.12462667,.00026319,85.9934,216.2533,97.6774,262.4708,0,U,57833,999,15632,.51814376E-4,.114E-5,0
STARLINK-30285,2023-141A,2026-09-20T22:42:39.801600,15.31703399,.00010774,53.1600,95.6826,83.2058,276.9066,0,U,57840,999,17024,.33889002E-4,.687E-5,0
STARLINK-30410,2023-141B,2026-09-19T21:52:43.015872,15.31700520,.00012945,53.1597,100.4136,88.9080,271.2070,0,U,57841,999,17008,.79208419E-4,.2094E-4,0
STARLINK-30435,2023-141C,2026-09-20T06:09:23.793696,15.31700763,.00009077,53.1580,99.0400,106.4860,253.6241,0,U,57842,999,17013,.13538961E-4,.55E-6,0
STARLINK-30423,2023-141D,2026-09-20T21:35:33.183168,15.31704728,.00011995,53.1585,95.8980,90.3303,269.7836,0,U,57843,999,17023,.13844231E-4,.65E-6,0
STARLINK-30292,2023-141E,2026-09-20T21:56:47.795712,15.34384665,.00012681,53.1594,95.4972,90.3130,269.8018,0,U,57844,999,17024,.26893372E-4,.532E-5,0
STARLINK-30416,2023-141H,2026-09-20T08:57:11.234880,15.31708864,.0001473,53.1596,98.4688,129.3407,230.7725,0,U,57847,999,17015,.55406423E-4,.1355E-4,0
STARLINK-30426,2023-141J,2026-09-19T22:11:48.594336,15.34347416,.0001389,53.1588,100.4457,125.8240,234.2891,0,U,57848,999,17008,-.13182E-3,-.482E-4,0
STARLINK-30430,2023-141K,2026-09-20T20:08:21.230304,15.31726546,.00012949,53.1564,96.4422,88.8035,271.3115,0,U,57849,999,17022,-.12605978E-3,-.4278E-4,0
STARLINK-30425,2023-141L,2026-09-20T22:42:11.246400,15.34400521,.00012495,53.1593,95.4487,86.6907,273.4239,0,U,57850,999,17024,.35930592E-4,.838E-5,0
